timestamp,pod,cpu_millicores
1783195696,websocket-server-5d44fc8b6-9csrt,45
1783195696,websocket-server-5d44fc8b6-fs2wz,42
1783195696,websocket-server-5d44fc8b6-l955v,37
1783195696,websocket-server-5d44fc8b6-mvf26,30
1783195696,websocket-server-5d44fc8b6-rrgd6,73
1783195696,websocket-server-5d44fc8b6-vmnsd,57
1783195701,websocket-loadgen-567vb,67
1783195701,websocket-server-5d44fc8b6-2x4wp,27
1783195701,websocket-server-5d44fc8b6-5wdc8,31
1783195701,websocket-server-5d44fc8b6-6t668,46
1783195701,websocket-server-5d44fc8b6-9csrt,45
1783195701,websocket-server-5d44fc8b6-fs2wz,42
1783195701,websocket-server-5d44fc8b6-l955v,37
1783195701,websocket-server-5d44fc8b6-mvf26,30
1783195701,websocket-server-5d44fc8b6-rrgd6,73
1783195701,websocket-server-5d44fc8b6-vmnsd,57
1783195707,websocket-loadgen-567vb,67
1783195707,websocket-server-5d44fc8b6-rrgd6,73
1783195707,websocket-server-5d44fc8b6-vmnsd,57
1783195712,websocket-loadgen-567vb,89
1783195712,websocket-server-5d44fc8b6-rrgd6,180
1783195712,websocket-server-5d44fc8b6-vmnsd,171
1783195717,websocket-loadgen-567vb,89
1783195717,websocket-server-5d44fc8b6-rrgd6,180
1783195717,websocket-server-5d44fc8b6-vmnsd,171
1783195722,websocket-loadgen-567vb,89
1783195722,websocket-server-5d44fc8b6-rrgd6,180
1783195722,websocket-server-5d44fc8b6-vmnsd,171
1783195727,websocket-loadgen-567vb,118
1783195727,websocket-server-5d44fc8b6-rrgd6,347
1783195727,websocket-server-5d44fc8b6-vmnsd,322
1783195732,websocket-loadgen-567vb,118
1783195732,websocket-server-5d44fc8b6-rrgd6,347
1783195732,websocket-server-5d44fc8b6-vmnsd,322
1783195737,websocket-loadgen-567vb,118
1783195737,websocket-server-5d44fc8b6-rrgd6,347
1783195737,websocket-server-5d44fc8b6-vmnsd,322
1783195743,websocket-server-5d44fc8b6-mn46v,67
1783195743,websocket-server-5d44fc8b6-rrgd6,491
1783195743,websocket-server-5d44fc8b6-vmnsd,471
1783195748,websocket-server-5d44fc8b6-mn46v,67
1783195748,websocket-server-5d44fc8b6-rrgd6,491
1783195748,websocket-server-5d44fc8b6-vmnsd,471
1783195753,websocket-server-5d44fc8b6-mn46v,67
1783195753,websocket-server-5d44fc8b6-rrgd6,491
1783195753,websocket-server-5d44fc8b6-vmnsd,471
1783195758,websocket-server-5d44fc8b6-5p8ks,6
1783195758,websocket-server-5d44fc8b6-5z946,3
1783195758,websocket-server-5d44fc8b6-mn46v,113
1783195758,websocket-server-5d44fc8b6-rrgd6,449
1783195758,websocket-server-5d44fc8b6-s8zfj,2
1783195758,websocket-server-5d44fc8b6-vmnsd,501
1783195763,websocket-server-5d44fc8b6-5p8ks,6
1783195763,websocket-server-5d44fc8b6-5z946,3
1783195763,websocket-server-5d44fc8b6-mn46v,113
1783195763,websocket-server-5d44fc8b6-rrgd6,449
1783195763,websocket-server-5d44fc8b6-s8zfj,2
1783195763,websocket-server-5d44fc8b6-vmnsd,501
1783195768,websocket-server-5d44fc8b6-5p8ks,0
1783195768,websocket-server-5d44fc8b6-5z946,0
1783195768,websocket-server-5d44fc8b6-dxgvz,0
1783195768,websocket-server-5d44fc8b6-hphgh,0
1783195768,websocket-server-5d44fc8b6-lk8w6,0
1783195768,websocket-server-5d44fc8b6-mn46v,17
1783195768,websocket-server-5d44fc8b6-rrgd6,1
1783195768,websocket-server-5d44fc8b6-s8zfj,0
1783195768,websocket-server-5d44fc8b6-vmnsd,59
1783195773,websocket-server-5d44fc8b6-5p8ks,0
1783195773,websocket-server-5d44fc8b6-5z946,0
1783195773,websocket-server-5d44fc8b6-dxgvz,0
1783195773,websocket-server-5d44fc8b6-hphgh,0
1783195773,websocket-server-5d44fc8b6-lk8w6,0
1783195773,websocket-server-5d44fc8b6-mn46v,17
1783195773,websocket-server-5d44fc8b6-rrgd6,1
1783195773,websocket-server-5d44fc8b6-s8zfj,0
1783195773,websocket-server-5d44fc8b6-vmnsd,59
1783195779,websocket-server-5d44fc8b6-5p8ks,0
1783195779,websocket-server-5d44fc8b6-5z946,0
1783195779,websocket-server-5d44fc8b6-dxgvz,0
1783195779,websocket-server-5d44fc8b6-hphgh,0
1783195779,websocket-server-5d44fc8b6-lk8w6,0
1783195779,websocket-server-5d44fc8b6-mn46v,17
1783195779,websocket-server-5d44fc8b6-rrgd6,1
1783195779,websocket-server-5d44fc8b6-s8zfj,0
1783195779,websocket-server-5d44fc8b6-vmnsd,59
1783195784,websocket-server-5d44fc8b6-5p8ks,0
1783195784,websocket-server-5d44fc8b6-5z946,0
1783195784,websocket-server-5d44fc8b6-dxgvz,0
1783195784,websocket-server-5d44fc8b6-hphgh,0
1783195784,websocket-server-5d44fc8b6-lk8w6,0
1783195784,websocket-server-5d44fc8b6-mn46v,0
1783195784,websocket-server-5d44fc8b6-rrgd6,1
1783195784,websocket-server-5d44fc8b6-s8zfj,0
1783195784,websocket-server-5d44fc8b6-vmnsd,0
1783195789,websocket-server-5d44fc8b6-5p8ks,0
1783195789,websocket-server-5d44fc8b6-5z946,0
1783195789,websocket-server-5d44fc8b6-dxgvz,0
1783195789,websocket-server-5d44fc8b6-hphgh,0
1783195789,websocket-server-5d44fc8b6-lk8w6,0
1783195789,websocket-server-5d44fc8b6-mn46v,0
1783195789,websocket-server-5d44fc8b6-rrgd6,1
1783195789,websocket-server-5d44fc8b6-s8zfj,0
1783195789,websocket-server-5d44fc8b6-vmnsd,0
1783195794,websocket-server-5d44fc8b6-5p8ks,0
1783195794,websocket-server-5d44fc8b6-5z946,0
1783195794,websocket-server-5d44fc8b6-dxgvz,0
1783195794,websocket-server-5d44fc8b6-hphgh,0
1783195794,websocket-server-5d44fc8b6-lk8w6,0
1783195794,websocket-server-5d44fc8b6-mn46v,0
1783195794,websocket-server-5d44fc8b6-rrgd6,1
1783195794,websocket-server-5d44fc8b6-s8zfj,0
1783195794,websocket-server-5d44fc8b6-vmnsd,0
1783195799,websocket-server-5d44fc8b6-5p8ks,0
1783195799,websocket-server-5d44fc8b6-5z946,0
1783195799,websocket-server-5d44fc8b6-dxgvz,0
1783195799,websocket-server-5d44fc8b6-hphgh,0
1783195799,websocket-server-5d44fc8b6-lk8w6,0
1783195799,websocket-server-5d44fc8b6-mn46v,0
1783195799,websocket-server-5d44fc8b6-rrgd6,1
1783195799,websocket-server-5d44fc8b6-s8zfj,0
1783195799,websocket-server-5d44fc8b6-vmnsd,0
1783195804,websocket-server-5d44fc8b6-5p8ks,0
1783195804,websocket-server-5d44fc8b6-5z946,0
1783195804,websocket-server-5d44fc8b6-dxgvz,0
1783195804,websocket-server-5d44fc8b6-hphgh,0
1783195804,websocket-server-5d44fc8b6-lk8w6,0
1783195804,websocket-server-5d44fc8b6-mn46v,0
1783195804,websocket-server-5d44fc8b6-rrgd6,1
1783195804,websocket-server-5d44fc8b6-s8zfj,0
1783195804,websocket-server-5d44fc8b6-vmnsd,0
1783195809,websocket-server-5d44fc8b6-5p8ks,0
1783195809,websocket-server-5d44fc8b6-5z946,0
1783195809,websocket-server-5d44fc8b6-dxgvz,0
1783195809,websocket-server-5d44fc8b6-hphgh,0
1783195809,websocket-server-5d44fc8b6-lk8w6,0
1783195809,websocket-server-5d44fc8b6-mn46v,0
1783195809,websocket-server-5d44fc8b6-rrgd6,1
1783195809,websocket-server-5d44fc8b6-s8zfj,0
1783195809,websocket-server-5d44fc8b6-vmnsd,0
1783195815,websocket-loadgen-c5zcc,130
1783195815,websocket-server-5d44fc8b6-5p8ks,0
1783195815,websocket-server-5d44fc8b6-5z946,3
1783195815,websocket-server-5d44fc8b6-dxgvz,0
1783195815,websocket-server-5d44fc8b6-hphgh,0
1783195815,websocket-server-5d44fc8b6-lk8w6,2
1783195815,websocket-server-5d44fc8b6-mn46v,0
1783195815,websocket-server-5d44fc8b6-rrgd6,11
1783195815,websocket-server-5d44fc8b6-s8zfj,10
1783195815,websocket-server-5d44fc8b6-vmnsd,8
1783195820,websocket-loadgen-c5zcc,130
1783195820,websocket-server-5d44fc8b6-5p8ks,0
1783195820,websocket-server-5d44fc8b6-5z946,3
1783195820,websocket-server-5d44fc8b6-dxgvz,0
1783195820,websocket-server-5d44fc8b6-hphgh,0
1783195820,websocket-server-5d44fc8b6-lk8w6,2
1783195820,websocket-server-5d44fc8b6-mn46v,0
1783195820,websocket-server-5d44fc8b6-rrgd6,11
1783195820,websocket-server-5d44fc8b6-s8zfj,10
1783195820,websocket-server-5d44fc8b6-vmnsd,8
1783195825,websocket-loadgen-c5zcc,130
1783195825,websocket-server-5d44fc8b6-5p8ks,0
1783195825,websocket-server-5d44fc8b6-5z946,3
1783195825,websocket-server-5d44fc8b6-dxgvz,0
1783195825,websocket-server-5d44fc8b6-hphgh,0
1783195825,websocket-server-5d44fc8b6-lk8w6,2
1783195825,websocket-server-5d44fc8b6-mn46v,0
1783195825,websocket-server-5d44fc8b6-rrgd6,11
1783195825,websocket-server-5d44fc8b6-s8zfj,10
1783195825,websocket-server-5d44fc8b6-vmnsd,8
1783195830,websocket-loadgen-c5zcc,126
1783195830,websocket-server-5d44fc8b6-5p8ks,23
1783195830,websocket-server-5d44fc8b6-5z946,25
1783195830,websocket-server-5d44fc8b6-dxgvz,26
1783195830,websocket-server-5d44fc8b6-hphgh,27
1783195830,websocket-server-5d44fc8b6-lk8w6,21
1783195830,websocket-server-5d44fc8b6-mn46v,4
1783195830,websocket-server-5d44fc8b6-rrgd6,11
1783195830,websocket-server-5d44fc8b6-s8zfj,10
1783195830,websocket-server-5d44fc8b6-vmnsd,28
1783195835,websocket-loadgen-c5zcc,126
1783195835,websocket-server-5d44fc8b6-5p8ks,23
1783195835,websocket-server-5d44fc8b6-5z946,25
1783195835,websocket-server-5d44fc8b6-dxgvz,26
1783195835,websocket-server-5d44fc8b6-hphgh,27
1783195835,websocket-server-5d44fc8b6-lk8w6,21
1783195835,websocket-server-5d44fc8b6-mn46v,4
1783195835,websocket-server-5d44fc8b6-rrgd6,11
1783195835,websocket-server-5d44fc8b6-s8zfj,10
1783195835,websocket-server-5d44fc8b6-vmnsd,28
1783195840,websocket-loadgen-c5zcc,126
1783195840,websocket-server-5d44fc8b6-5p8ks,23
1783195840,websocket-server-5d44fc8b6-5z946,25
1783195840,websocket-server-5d44fc8b6-dxgvz,26
1783195840,websocket-server-5d44fc8b6-hphgh,27
1783195840,websocket-server-5d44fc8b6-lk8w6,21
1783195840,websocket-server-5d44fc8b6-mn46v,4
1783195840,websocket-server-5d44fc8b6-rrgd6,11
1783195840,websocket-server-5d44fc8b6-s8zfj,10
1783195840,websocket-server-5d44fc8b6-vmnsd,28
1783195846,websocket-loadgen-c5zcc,59
1783195846,websocket-server-5d44fc8b6-5p8ks,23
1783195846,websocket-server-5d44fc8b6-5z946,25
1783195846,websocket-server-5d44fc8b6-dxgvz,33
1783195846,websocket-server-5d44fc8b6-hphgh,45
1783195846,websocket-server-5d44fc8b6-lk8w6,21
1783195846,websocket-server-5d44fc8b6-mn46v,23
1783195846,websocket-server-5d44fc8b6-rrgd6,81
1783195846,websocket-server-5d44fc8b6-s8zfj,39
1783195846,websocket-server-5d44fc8b6-vmnsd,129
1783195851,websocket-loadgen-c5zcc,59
1783195851,websocket-server-5d44fc8b6-5p8ks,23
1783195851,websocket-server-5d44fc8b6-5z946,25
1783195851,websocket-server-5d44fc8b6-dxgvz,33
1783195851,websocket-server-5d44fc8b6-hphgh,45
1783195851,websocket-server-5d44fc8b6-lk8w6,21
1783195851,websocket-server-5d44fc8b6-mn46v,23
1783195851,websocket-server-5d44fc8b6-rrgd6,81
1783195851,websocket-server-5d44fc8b6-s8zfj,39
1783195851,websocket-server-5d44fc8b6-vmnsd,129
1783195856,websocket-loadgen-c5zcc,59
1783195856,websocket-server-5d44fc8b6-rrgd6,81
1783195856,websocket-server-5d44fc8b6-vmnsd,129
1783195861,websocket-loadgen-c5zcc,76
1783195861,websocket-server-5d44fc8b6-rrgd6,217
1783195861,websocket-server-5d44fc8b6-vmnsd,252
1783195866,websocket-loadgen-c5zcc,76
1783195866,websocket-server-5d44fc8b6-rrgd6,217
1783195866,websocket-server-5d44fc8b6-vmnsd,252
1783195871,websocket-loadgen-c5zcc,76
1783195871,websocket-server-5d44fc8b6-rrgd6,217
1783195871,websocket-server-5d44fc8b6-vmnsd,252
1783195876,websocket-loadgen-c5zcc,111
1783195876,websocket-server-5d44fc8b6-rrgd6,448
1783195876,websocket-server-5d44fc8b6-vmnsd,450
1783195882,websocket-loadgen-c5zcc,111
1783195882,websocket-server-5d44fc8b6-rrgd6,448
1783195882,websocket-server-5d44fc8b6-vmnsd,450
1783195887,websocket-loadgen-c5zcc,111
1783195887,websocket-server-5d44fc8b6-rrgd6,448
1783195887,websocket-server-5d44fc8b6-vmnsd,450
1783195892,websocket-loadgen-c5zcc,98
1783195892,websocket-server-5d44fc8b6-hv6r4,65
1783195892,websocket-server-5d44fc8b6-rrgd6,465
1783195892,websocket-server-5d44fc8b6-rts8f,38
1783195892,websocket-server-5d44fc8b6-vmnsd,474
1783195897,websocket-server-5d44fc8b6-hv6r4,65
1783195897,websocket-server-5d44fc8b6-rrgd6,465
1783195897,websocket-server-5d44fc8b6-rts8f,38
1783195897,websocket-server-5d44fc8b6-vmnsd,474
1783195902,websocket-server-5d44fc8b6-hv6r4,65
1783195902,websocket-server-5d44fc8b6-rrgd6,465
1783195902,websocket-server-5d44fc8b6-rts8f,38
1783195902,websocket-server-5d44fc8b6-vmnsd,474
1783195907,websocket-server-5d44fc8b6-hv6r4,35
1783195907,websocket-server-5d44fc8b6-kr7gx,4
1783195907,websocket-server-5d44fc8b6-pk2nv,4
1783195907,websocket-server-5d44fc8b6-qrcjf,3
1783195907,websocket-server-5d44fc8b6-rrgd6,313
1783195907,websocket-server-5d44fc8b6-rts8f,38
1783195907,websocket-server-5d44fc8b6-tf2qd,3
1783195907,websocket-server-5d44fc8b6-vmnsd,365
1783195912,websocket-server-5d44fc8b6-hv6r4,35
1783195912,websocket-server-5d44fc8b6-kr7gx,4
1783195912,websocket-server-5d44fc8b6-pk2nv,4
1783195912,websocket-server-5d44fc8b6-qrcjf,3
1783195912,websocket-server-5d44fc8b6-rrgd6,313
1783195912,websocket-server-5d44fc8b6-rts8f,38
1783195912,websocket-server-5d44fc8b6-tf2qd,3
1783195912,websocket-server-5d44fc8b6-vmnsd,365
1783195917,websocket-server-5d44fc8b6-hv6r4,35
1783195917,websocket-server-5d44fc8b6-kr7gx,4
1783195917,websocket-server-5d44fc8b6-pk2nv,4
1783195917,websocket-server-5d44fc8b6-qrcjf,3
1783195917,websocket-server-5d44fc8b6-rrgd6,313
1783195917,websocket-server-5d44fc8b6-rts8f,38
1783195917,websocket-server-5d44fc8b6-tf2qd,3
1783195917,websocket-server-5d44fc8b6-vmnsd,365
1783195923,websocket-server-5d44fc8b6-hv6r4,0
1783195923,websocket-server-5d44fc8b6-kr7gx,0
1783195923,websocket-server-5d44fc8b6-pk2nv,0
1783195923,websocket-server-5d44fc8b6-qrcjf,3
1783195923,websocket-server-5d44fc8b6-rrgd6,1
1783195923,websocket-server-5d44fc8b6-rts8f,19
