timestamp,cpu_percent,replicas
1781208870,0.0,2
1781208875,0.0,2
1781208880,0.0,2
1781208885,0.0,2
1781208890,0.0,2
1781208895,1.0,2
1781208900,1.0,2
1781208905,1.0,2
1781208910,5.0,2
1781208915,5.0,2
1781208920,5.0,2
1781208925,37.0,2
1781208931,37.0,2
1781208936,37.0,2
1781208941,72.0,2
1781208946,72.0,2
1781208951,72.0,2
1781208956,109.0,3
1781208961,109.0,3
1781208966,109.0,3
1781208971,104.0,4
1781208976,104.0,4
1781208981,104.0,4
1781208986,99.0,6
1781208991,99.0,6
1781208996,99.0,6
1781209001,88.0,7
1781209006,88.0,7
1781209011,88.0,7
1781209016,64.0,7
1781209021,64.0,7
1781209026,64.0,7
1781209031,10.0,7
1781209036,10.0,7
1781209041,10.0,7
1781209046,2.0,7
1781209052,2.0,7
1781209057,2.0,7
1781209062,2.0,7
1781209067,2.0,7
1781209072,2.0,7
1781209077,2.0,7
1781209082,2.0,7
1781209087,2.0,7
1781209092,2.0,7
1781209097,2.0,7
1781209102,2.0,7
1781209107,2.0,7
1781209112,2.0,7
1781209117,2.0,7
1781209122,2.0,7
1781209127,2.0,7
