timestamp,cpu_percent,replicas
1781204102,0.0,2
1781204108,0.0,2
1781204113,0.0,2
1781204118,1.0,2
1781204123,1.0,2
1781204128,1.0,2
1781204133,1.0,2
1781204138,1.0,2
1781204143,1.0,2
1781204148,19.0,2
1781204153,19.0,2
1781204158,19.0,2
1781204163,55.0,2
1781204168,55.0,2
1781204173,55.0,2
1781204178,89.0,2
1781204183,89.0,2
1781204188,89.0,2
1781204193,122.0,3
1781204198,122.0,3
1781204203,122.0,3
1781204208,109.0,5
1781204214,109.0,5
1781204219,109.0,5
1781204224,78.0,5
1781204229,78.0,5
1781204234,78.0,5
1781204239,84.0,7
1781204244,84.0,7
1781204249,84.0,7
1781204254,60.0,7
1781204259,60.0,7
1781204264,60.0,7
1781204269,21.0,7
