timestamp,active_connections,reconnect_rate
1781201946,0,0
1781201951,0,0
1781201956,0,0
1781201961,0,0
1781201966,6,7.4079999999999995
1781201971,6,9.415600000000001
1781201976,53,68.05546666666666
1781201981,125,167.5245333333333
1781201986,125,207.33399999999997
1781201991,187,265.2714666666667
1781201996,252,254
1781202001,252,254
1781202006,315,256
1781202011,393,282
1781202016,393,282
1781202022,448,266
1781202027,520,253.99999999999997
1781202032,520,254
1781202037,616,238
1781202042,652,166
1781202047,652,166
1781202052,738,190
1781202057,786,150
1781202062,786,150
1781202067,800,60
1781202072,800,28
1781202077,800,28
1781202082,800,0
1781202087,800,0
1781202092,800,0
1781202097,800,0
1781202102,800,0
1781202107,800,0
1781202112,800,0
1781202117,800,0
1781202122,800,0
1781202127,800,0
1781202132,800,0
1781202137,800,0
1781202142,800,0
1781202147,800,0
1781202152,800,0
1781202157,800,0
1781202162,800,0
1781202167,800,0
1781202172,800,0
1781202177,800,0
1781202182,800,0
1781202187,800,0
1781202192,800,0
1781202197,718,0
1781202202,718,0
1781202207,718,0
1781202212,718,0
1781202217,718,0
1781202222,718,0
1781202227,718,0
1781202232,718,0
1781202237,718,0
1781202242,718,0
1781202247,718,0
1781202252,718,0
1781202257,686,0
1781202262,686,0
1781202267,686,0
1781202272,686,0
1781202277,652,0
