timestamp,cpu_percent,replicas
1781205809,1.0,2
1781205814,1.0,2
1781205819,1.0,2
1781205824,1.0,2
1781205829,1.0,2
1781205834,1.0,2
1781205839,1.0,2
1781205844,1.0,2
1781205849,1.0,2
1781205854,19.0,2
1781205859,19.0,2
1781205864,19.0,2
1781205869,39.0,2
1781205874,39.0,2
1781205879,39.0,2
1781205884,83.0,2
1781205890,83.0,2
1781205895,83.0,2
1781205900,122.0,3
1781205905,122.0,3
1781205910,122.0,3
1781205915,110.0,5
1781205920,110.0,5
1781205925,110.0,5
1781205930,122.0,6
1781205935,122.0,6
1781205940,122.0,6
1781205945,73.0,6
1781205950,73.0,6
1781205955,73.0,6
1781205960,72.0,8
1781205965,72.0,8
1781205970,72.0,8
1781205975,42.0,8
1781205980,42.0,8
1781205985,42.0,8
1781205991,2.0,8
1781205996,2.0,8
1781206001,2.0,8
1781206006,2.0,5
1781206011,2.0,5
1781206016,2.0,5
1781206021,3.0,4
1781206026,3.0,4
1781206031,3.0,4
1781206036,3.0,4
1781206041,3.0,4
1781206046,3.0,4
1781206051,2.0,4
