timestamp,cpu_percent,replicas
1781209278,8.0,2
1781209283,8.0,2
1781209288,8.0,2
1781209293,1.0,2
1781209298,1.0,2
1781209303,1.0,2
1781209308,1.0,2
1781209313,1.0,2
1781209318,1.0,2
1781209323,5.0,2
1781209328,5.0,2
1781209333,5.0,2
1781209338,42.0,2
1781209343,42.0,2
1781209348,42.0,2
1781209354,87.0,2
1781209359,87.0,2
1781209364,87.0,2
1781209369,106.0,3
1781209374,106.0,3
1781209379,106.0,3
1781209384,98.0,4
1781209389,98.0,4
1781209394,98.0,4
1781209399,96.0,5
1781209404,96.0,5
1781209409,96.0,5
1781209414,103.0,7
1781209419,103.0,7
1781209424,103.0,7
1781209429,85.0,7
1781209434,85.0,7
1781209439,85.0,7
1781209444,43.0,7
1781209449,43.0,7
1781209454,43.0,7
1781209459,2.0,7
1781209464,2.0,7
1781209470,2.0,7
1781209475,2.0,7
1781209480,2.0,7
1781209485,2.0,7
1781209490,2.0,7
1781209495,2.0,7
1781209500,2.0,7
1781209505,2.0,7
1781209510,2.0,7
1781209515,2.0,7
1781209520,2.0,7
1781209525,2.0,7
1781209530,2.0,7
1781209535,2.0,7
