timestamp,cpu_percent,replicas
1783191688,19.0,2
1783191693,19.0,2
1783191698,19.0,2
1783191703,21.0,2
1783191708,21.0,2
1783191713,76.0,2
1783191718,76.0,2
1783191724,76.0,2
1783191729,145.0,3
1783191734,145.0,3
1783191739,145.0,3
1783191744,198.0,5
1783191749,198.0,5
1783191754,198.0,5
1783191759,148.0,7
1783191765,148.0,7
1783191770,148.0,7
1783191775,113.0,7
1783191780,113.0,7
1783191785,113.0,7
1783191790,18.0,7
1783191795,18.0,7
1783191800,18.0,7
1783191805,25.0,7
1783191811,25.0,7
1783191816,25.0,7
1783191821,37.0,7
1783191826,37.0,7
1783191831,37.0,7
1783191836,53.0,7
1783191841,53.0,7
1783191846,53.0,7
1783191852,71.0,7
1783191857,71.0,7
1783191862,71.0,7
1783191867,72.0,9
1783191872,72.0,9
1783191877,72.0,9
1783191882,18.0,9
1783191887,18.0,9
1783191892,18.0,9
1783191898,29.0,9
1783191903,29.0,9
1783191908,29.0,9
1783191913,40.0,9
1783191918,40.0,9
1783191923,40.0,9
1783191928,55.0,9
1783191933,55.0,9
1783191939,45.0,9
1783191944,45.0,9
1783191949,45.0,9
1783191954,21.0,9
1783191959,21.0,9
1783191964,21.0,9
1783191969,16.0,9
1783191974,16.0,9
1783191979,16.0,9
1783191985,30.0,9
1783191990,30.0,9
1783191995,30.0,9
1783192000,44.0,9
1783192005,44.0,9
1783192010,44.0,9
1783192015,55.0,9
1783192021,55.0,9
1783192026,55.0,9
1783192031,51.0,9
1783192036,51.0,9
1783192041,51.0,9
1783192046,14.0,9
1783192051,14.0,9
1783192056,14.0,9
1783192061,19.0,9
1783192067,19.0,9
1783192072,19.0,9
1783192077,31.0,9
1783192082,31.0,9
1783192087,31.0,9
1783192092,40.0,9
1783192097,40.0,9
1783192102,40.0,9
1783192107,54.0,9
1783192113,54.0,9
1783192118,54.0,9
1783192123,50.0,9
1783192128,50.0,9
1783192133,50.0,9
1783192138,9.0,9
1783192143,9.0,9
1783192148,9.0,9
1783192153,0.0,9
1783192158,0.0,9
1783192164,0.0,9
1783192169,0.0,9
1783192174,0.0,9
1783192179,0.0,9
1783192184,0.0,9
1783192189,0.0,9
1783192194,0.0,9
1783192199,0.0,9
1783192204,0.0,9
1783192210,0.0,9
1783192215,0.0,9
1783192220,0.0,9
1783192225,0.0,9
1783192230,0.0,9
1783192235,0.0,9
1783192240,0.0,9
1783192245,0.0,9
1783192250,0.0,9
1783192256,0.0,9
1783192261,0.0,9
1783192266,0.0,9
1783192271,0.0,9
1783192276,0.0,9
1783192281,0.0,9
1783192286,0.0,9
1783192291,0.0,9
1783192296,0.0,9
1783192301,0.0,9
1783192307,0.0,9
1783192312,0.0,9
1783192317,0.0,9
1783192322,0.0,9
1783192327,0.0,9
1783192332,0.0,9
1783192337,0.0,9
1783192342,0.0,9
1783192347,0.0,9
1783192353,0.0,9
1783192358,0.0,9
1783192363,0.0,9
1783192368,0.0,9
1783192373,0.0,9
1783192378,0.0,9
1783192383,0.0,9
1783192388,0.0,9
1783192393,0.0,9
1783192399,0.0,9
1783192404,0.0,9
1783192409,0.0,9
1783192414,0.0,9
1783192419,0.0,9
1783192424,0.0,8
1783192429,0.0,8
1783192434,0.0,2
1783192439,0.0,2
1783192444,0.0,2
1783192450,0.0,2
