timestamp,cpu_percent,replicas
1781205416,1.0,2
1781205421,1.0,2
1781205426,1.0,2
1781205431,1.0,2
1781205436,1.0,2
1781205441,1.0,2
1781205447,1.0,2
1781205452,1.0,2
1781205457,1.0,2
1781205462,11.0,2
1781205467,11.0,2
1781205472,11.0,2
1781205477,51.0,2
1781205482,51.0,2
1781205487,51.0,2
1781205492,88.0,2
1781205497,88.0,2
1781205502,88.0,2
1781205507,125.0,3
1781205512,125.0,3
1781205517,125.0,3
1781205522,151.0,5
1781205527,151.0,5
1781205532,151.0,5
1781205537,79.0,5
1781205543,79.0,5
1781205548,79.0,5
1781205553,86.0,7
1781205558,86.0,7
1781205563,86.0,7
1781205568,74.0,7
1781205573,74.0,7
1781205578,74.0,7
1781205583,45.0,7
1781205588,45.0,7
1781205593,45.0,7
1781205598,3.0,7
1781205603,3.0,7
1781205608,3.0,7
1781205613,2.0,6
1781205618,2.0,6
1781205623,2.0,6
1781205628,4.0,3
1781205633,4.0,3
1781205638,4.0,3
1781205643,4.0,3
1781205649,4.0,3
1781205654,4.0,3
1781205659,4.0,3
