timestamp,active_connections,reconnect_rate
1781209685,0,0
1781209690,0,0
1781209696,0,0
1781209701,0,0
1781209706,7,7.408333333333333
1781209711,39,44.05433333333333
1781209716,39,57.093333333333334
1781209721,93,120.01186666666666
1781209726,173,200.36773333333332
1781209731,173,245.15946666666667
1781209736,232,278
1781209741,307,268
1781209746,307,268
1781209751,360,256
1781209756,429,244
1781209761,429,244
1781209766,491,262
1781209771,567,222
1781209776,567,222
1781209781,613,190
1781209786,691,247.5044
1781209791,691,248
1781209796,754,204
1781209801,791,122
1781209806,797,122
1781209811,800,74
1781209816,800,0
1781209821,800,0
1781209826,800,0
1781209831,800,0
1781209836,800,0
1781209841,800,0
1781209846,800,0
1781209851,800,0
1781209856,800,0
1781209861,800,0
1781209866,800,0
1781209871,800,0
1781209876,800,0
1781209881,800,0
1781209886,800,0
1781209891,800,0
1781209896,800,0
1781209901,800,0
1781209906,800,0
1781209911,800,0
1781209916,800,0
1781209921,800,0
1781209926,800,0
1781209931,800,0
1781209936,800,0
1781209941,800,0
1781209946,800,0
1781209951,800,0
1781209956,800,0
1781209961,800,0
1781209966,800,0
1781209971,800,0
1781209976,800,0
1781209981,800,0
1781209986,800,0
1781209991,800,0
1781209996,794,0
1781210001,752,0
1781210006,752,0
1781210011,676,0
1781210016,676,0
