timestamp,active_connections,reconnect_rate
1781208066,0,0
1781208071,0,0
1781208076,0,0
1781208081,0,0
1781208086,0,0
1781208091,19,23.377599999999997
1781208096,56,77.30453333333332
1781208101,56,96.02346666666668
1781208106,115,164.0794666666667
1781208111,186,239.9924
1781208116,186,260
1781208121,244,258
1781208126,316,260
1781208131,316,260
1781208136,388,288
1781208141,449,266
1781208146,449,266
1781208151,518,260
1781208156,583,268
1781208161,608,268
1781208166,673,196
1781208171,712,144
1781208176,734,188
1781208181,787,202
1781208186,800,150
1781208191,800,106
1781208196,800,26
1781208201,800,0
1781208206,800,0
1781208211,800,0
1781208216,800,0
1781208221,800,0
1781208226,800,0
1781208231,800,0
1781208236,800,0
1781208241,800,0
1781208246,800,0
1781208251,800,0
1781208257,800,0
1781208262,800,0
1781208267,800,0
1781208272,800,0
1781208277,800,0
1781208282,800,0
1781208287,800,0
1781208292,800,0
1781208297,800,0
1781208302,800,0
1781208307,800,0
1781208312,800,0
1781208317,787,0
1781208322,787,0
1781208327,741,0
1781208332,741,0
1781208337,741,0
