timestamp,cpu_percent,replicas
1781210162,0.0,2
1781210167,0.0,2
1781210172,0.0,2
1781210177,1.0,2
1781210182,1.0,2
1781210187,1.0,2
1781210192,1.0,2
1781210197,1.0,2
1781210202,1.0,2
1781210207,13.0,2
1781210212,13.0,2
1781210218,13.0,2
1781210223,44.0,2
1781210228,44.0,2
1781210233,44.0,2
1781210238,78.0,2
1781210243,78.0,2
1781210248,78.0,2
1781210253,119.0,3
1781210258,119.0,3
1781210263,119.0,3
1781210268,110.0,4
1781210273,110.0,4
1781210278,110.0,4
1781210283,95.0,6
1781210288,95.0,6
1781210293,95.0,6
1781210298,69.0,6
1781210303,69.0,6
1781210308,69.0,6
1781210313,72.0,7
1781210319,72.0,7
1781210324,72.0,7
1781210329,24.0,7
1781210334,24.0,7
1781210339,24.0,7
1781210344,2.0,7
1781210349,2.0,7
1781210354,2.0,7
1781210359,2.0,7
1781210364,2.0,7
1781210369,2.0,7
1781210374,2.0,7
1781210379,2.0,7
1781210384,2.0,7
1781210389,2.0,7
1781210394,2.0,7
1781210399,2.0,7
1781210404,2.0,7
1781210409,2.0,7
1781210414,2.0,7
1781210420,2.0,7
1781210425,2.0,7
1781210430,2.0,7
1781210435,2.0,7
1781210440,2.0,7
1781210445,2.0,7
1781210450,3.0,3
1781210455,3.0,3
1781210460,3.0,3
1781210465,3.0,3
1781210470,3.0,3
1781210475,3.0,3
1781210480,3.0,3
1781210485,3.0,3
1781210490,4.0,3
1781210495,4.0,3
