1777389984,False
1777389989,False
1777389994,False
1777389999,False
1777390004,False
1777390009,False
1777390014,False
1777390019,False
1777390025,False
1777390030,False
1777390035,False
1777390040,False
1777390045,False
1777390050,False
1777390055,False
1777390060,False
1777390065,False
1777390070,False
1777390075,False
1777390080,False
1777390085,False
1777390090,False
1777390095,False
1777390100,False
1777390105,False
1777390110,False
1777390115,False
1777390120,False
1777390125,False
1777390130,False
1777390136,False
1777390141,False
1777390146,False
1777390151,False
1777390156,False
1777390161,False
1777390166,False
1777390171,False
1777390176,False
1777390181,False
1777390186,False
1777390191,False
1777390196,False
1777390201,False
1777390206,False
1777390211,False
1777390216,False
1777390221,False
1777390226,False
1777390231,False
1777390236,False
1777390241,False
1777390247,False
1777390252,False
1777390257,False
1777390262,False
1777390267,False
1777390272,False
1777390277,False
1777390282,False
1777390287,False
1777390292,False
1777390297,False
1777390302,False
1777390307,False
1777390312,False
1777390317,False
1777390322,False
1777390327,False
1777390332,False
1777390337,False
1777390342,False
1777390347,False
1777390352,False
1777390358,False
1777390363,False
1777390368,False
1777390373,False
1777390378,False
1777390383,False
1777390388,False
1777390393,False
1777390398,False
1777390403,False
1777390408,False
1777390413,False
1777390418,False
1777390423,False
1777390428,False
1777390433,False
1777390438,False
1777390443,False
1777390448,False
1777390453,False
1777390458,False
1777390463,False
1777390469,False
1777390474,False
1777390479,False
1777390484,False
1777390489,False
1777390494,False
1777390499,False
1777390504,False
1777390509,False
1777390514,False
1777390519,False
1777390524,False
1777390529,False
1777390534,False
1777390539,False
1777390544,False
1777390549,False
1777390554,False
1777390559,False
1777390564,False
1777390569,False
1777390574,False
1777390580,False
1777390585,False
1777390590,False
1777390595,False
1777390600,False
1777390605,False
1777390610,False
1777390615,False
1777390620,False
1777390625,False
1777390630,False
1777390635,False
1777390640,False
1777390645,False
1777390650,False
1777390655,False
1777390660,False
1777390665,False
1777390670,False
1777390675,False
1777390680,False
1777390685,False
1777390690,False
1777390696,False
1777390701,False
1777390706,False
1777390711,False
1777390716,False
1777390721,False
1777390726,False
1777390731,False
1777390736,False
1777390741,False
1777390746,False
1777390751,False
1777390756,False
1777390761,False
1777390766,False
1777390771,False
1777390776,False
1777390781,False
1777390786,False
1777390791,False
1777390796,False
1777390802,False
1777390807,False
1777390812,False
1777390817,False
1777390822,False
1777390827,False
1777390832,False
1777390837,False
1777390842,False
1777390847,False
1777390852,False
1777390857,False
1777390862,False
1777390867,False
1777390872,False
1777390877,False
1777390882,False
1777390887,False
1777390892,False
1777390897,False
1777390902,False
1777390908,False
1777390913,False
1777390918,False
1777390923,False
1777390928,False
1777390933,False
1777390938,False
1777390943,False
1777390948,False
1777390953,False
1777390958,False
1777390963,False
1777390968,False
1777390973,False
1777390978,False
1777390983,False
1777390988,False
1777390993,False
1777390998,False
1777391003,False
1777391008,False
1777391013,False
1777391019,False
1777391024,False
1777391029,False
1777391034,False
1777391039,False
1777391044,False
1777391049,False
1777391054,False
1777391059,False
1777391064,False
1777391069,False
1777391074,False
1777391079,False
1777391084,False
1777391089,False
1777391094,False
1777391099,False
1777391104,False
1777391109,False
1777391114,False
1777391119,False
1777391125,False
1777391130,False
1777391135,False
1777391140,False
1777391145,False
1777391150,False
1777391155,False
1777391160,False
1777391165,False
1777391170,False
1777391175,False
1777391180,False
1777391185,False
1777391190,False
1777391195,False
1777391200,False
1777391205,False
1777391210,False
1777391215,False
1777391220,False
1777391225,False
1777391231,False
1777391236,False
1777391241,False
1777391246,False
1777391251,False
1777391256,False
1777391261,False
1777391266,False
1777391271,False
1777391276,False
1777391281,False
1777391286,False
1777391291,False
1777391296,False
1777391301,False
1777391306,False
1777391311,False
1777391317,False
1777391322,False
1777391327,False
1777391332,False
1777391337,False
1777391342,False
1777391347,False
1777391352,False
1777391357,False
1777391362,False
1777391367,False
1777391372,False
1777391377,False
1777391382,False
1777391387,False
1777391392,False
1777391397,False
1777391402,False
1777391407,False
1777391412,False
1777391417,False
1777391423,False
1777391428,False
1777391433,False
1777391438,False
1777391443,False
1777391448,False
1777391453,False
1777391458,False
1777391463,False
1777391468,False
1777391473,False
1777391478,False
1777391483,False
1777391488,False
1777391493,False
1777391498,False
1777391503,False
1777391508,False
1777391513,False
1777391518,False
1777391523,False
1777391529,False
1777391534,False
1777391539,False
1777391544,False
1777391549,False
1777391554,False
1777391559,False
1777391564,False
1777391569,False
1777391574,False
1777391579,False
1777391584,False
1777391589,False
1777391594,False
1777391599,False
1777391604,False
1777391609,False
1777391614,False
1777391619,False
1777391624,False
1777391629,False
1777391635,False
1777391640,False
1777391645,False
1777391650,False
1777391655,False
1777391660,False
1777391665,False
1777391670,False
1777391675,False
1777391680,False
1777391685,False
1777391690,False
1777391695,False
1777391700,False
1777391705,False
1777391710,False
1777391715,False
1777391720,False
1777391725,False
1777391730,False
1777391735,False
1777391741,False
1777391746,False
1777391751,False
1777391756,False
1777391761,False
1777391766,False
1777391771,False
1777391776,False
1777391781,False
1777391786,False
1777391791,False
1777391796,False
1777391801,False
1777391806,False
1777391811,False
1777391816,False
1777391821,False
1777391826,False
1777391831,False
1777391836,False
1777391841,False
1777391847,False
1777391852,False
1777391857,False
1777391862,False
1777391867,False
1777391872,False
1777391877,False
1777391882,False
1777391887,False
1777391892,False
1777391897,False
1777391902,False
1777391907,False
1777391912,False
1777391917,False
1777391922,False
1777391927,False
1777391932,False
1777391937,False
1777391942,False
1777391948,False
1777391953,False
1777391958,False
1777391963,False
1777391968,False
1777391973,False
1777391978,False
1777391983,False
1777391988,False
1777391993,False
1777391998,False
1777392003,False
1777392008,False
1777392013,False
1777392018,False
1777392023,False
1777392028,False
1777392033,False
1777392038,False
1777392043,False
1777392048,False
1777392054,False
1777392059,False
1777392064,False
1777392069,False
1777392074,False
1777392079,False
1777392084,False
1777392089,False
1777392094,False
1777392099,False
1777392104,False
1777392109,False
1777392114,False
1777392119,False
1777392124,False
1777392129,False
1777392134,False
1777392139,False
1777392144,False
1777392150,False
1777392155,False
1777392160,False
1777392165,False
1777392170,False
1777392175,False
1777392180,False
1777392185,False
1777392190,False
1777392195,False
1777392200,False
1777392205,False
1777392210,False
1777392215,False
1777392220,False
1777392225,False
1777392230,False
1777392235,False
1777392240,False
1777392245,False
1777392250,False
1777392256,False
1777392261,False
1777392266,False
1777392271,False
1777392276,False
1777392281,False
1777392286,False
1777392291,False
1777392296,False
1777392301,False
1777392306,False
1777392311,False
1777392316,False
1777392321,False
1777392326,False
1777392331,False
1777392336,False
1777392341,False
1777392346,False
1777392351,False
1777392357,False
1777392362,False
1777392367,False
1777392372,False
1777392377,False
1777392382,False
1777392387,False
1777392392,False
1777392397,False
1777392402,False
1777392407,False
1777392412,False
1777392417,False
1777392422,False
1777392427,False
1777392432,False
1777392437,False
1777392442,False
1777392447,False
1777392452,False
1777392458,False
1777392463,False
1777392468,False
1777392473,False
1777392478,False
1777392483,False
1777392488,False
1777392493,False
1777392498,False
1777392503,False
1777392508,False
1777392513,False
1777392518,False
1777392523,False
1777392528,False
1777392533,False
1777392538,False
1777392543,False
1777392549,False
1777392554,False
1777392559,False
1777392564,False
1777392569,False
1777392574,False
1777392579,False
1777392584,False
1777392589,False
1777392594,False
1777392599,False
1777392604,False
1777392609,False
