timestamp,cpu_percent,replicas
1781212293,0.0,2
1781212298,0.0,2
1781212303,0.0,2
1781212308,1.0,2
1781212313,1.0,2
1781212318,1.0,2
1781212323,1.0,2
1781212328,1.0,2
1781212333,1.0,2
1781212338,14.0,2
1781212343,14.0,2
1781212348,14.0,2
1781212353,32.0,2
1781212358,32.0,2
1781212363,32.0,2
1781212368,82.0,2
1781212373,82.0,2
1781212378,82.0,2
1781212383,116.0,3
1781212389,116.0,3
1781212394,116.0,3
1781212399,107.0,4
1781212404,107.0,4
1781212409,107.0,4
1781212414,98.0,6
1781212419,98.0,6
1781212424,98.0,6
1781212429,78.0,6
1781212434,78.0,6
1781212439,78.0,6
1781212444,72.0,8
1781212449,72.0,8
1781212454,72.0,8
1781212459,36.0,8
1781212464,36.0,8
1781212469,36.0,8
1781212474,2.0,8
1781212479,2.0,8
1781212484,2.0,8
1781212489,2.0,8
1781212495,2.0,8
1781212500,2.0,8
1781212505,2.0,8
1781212510,2.0,8
1781212515,2.0,8
1781212520,2.0,8
1781212525,2.0,8
1781212530,2.0,8
1781212535,2.0,8
1781212540,2.0,8
1781212545,2.0,8
1781212550,2.0,8
1781212555,2.0,8
1781212560,2.0,8
1781212565,2.0,8
1781212570,2.0,8
1781212575,2.0,8
1781212580,2.0,8
1781212585,2.0,8
1781212590,2.0,8
1781212595,2.0,8
1781212600,2.0,8
1781212606,2.0,8
1781212611,2.0,8
1781212616,2.0,8
1781212621,2.0,8
1781212626,2.0,8
1781212631,2.0,8
1781212636,2.0,8
1781212641,2.0,8
1781212646,2.0,8
1781212651,2.0,8
1781212656,2.0,8
1781212661,2.0,8
1781212666,2.0,8
1781212671,2.0,8
1781212676,2.0,8
1781212681,2.0,8
1781212686,2.0,8
1781212691,2.0,8
1781212696,2.0,8
1781212701,2.0,8
1781212706,2.0,8
1781212711,2.0,8
1781212716,2.0,8
1781212721,2.0,8
1781212727,2.0,8
