timestamp,active_connections,reconnect_rate
1781207657,0,0
1781207662,0,0
1781207667,0,0
1781207672,0,0
1781207677,9,9.792333333333334
1781207682,9,12.800733333333335
1781207687,9,15.809733333333336
1781207692,144,157.54733333333334
1781207697,144,202.67333333333335
1781207702,144,247.80833333333334
1781207707,275,262
1781207712,275,262
1781207717,275,262
1781207722,407,264
1781207727,407,264
1781207732,407,264
1781207737,526,238
1781207742,552,238
1781207747,552,238
1781207752,643,182
1781207757,681,253.296
1781207762,708,258
1781207767,767,194
1781207772,788,160
1781207777,800,184
1781207782,800,66
1781207787,800,24
1781207792,800,0
1781207797,800,0
1781207802,800,0
1781207807,800,0
1781207812,800,0
1781207817,800,0
1781207822,800,0
1781207827,800,0
1781207832,800,0
1781207837,800,0
1781207842,800,0
1781207847,800,0
1781207852,800,0
1781207857,800,0
1781207862,800,0
1781207867,800,0
1781207872,800,0
1781207877,800,0
1781207882,800,0
1781207887,800,0
1781207892,800,0
1781207897,800,0
1781207902,800,0
1781207908,800,0
1781207913,800,0
1781207918,800,0
1781207923,761,0
1781207928,761,0
