timestamp,cpu_percent,replicas
1781214194,0.0,2
1781214200,0.0,2
1781214205,1.0,2
1781214210,1.0,2
1781214215,1.0,2
1781214220,1.0,2
1781214225,1.0,2
1781214230,1.0,2
1781214235,3.0,2
1781214240,3.0,2
1781214245,3.0,2
1781214250,30.0,2
1781214255,30.0,2
1781214260,30.0,2
1781214265,69.0,2
1781214270,69.0,2
1781214275,69.0,2
1781214280,108.0,3
1781214285,108.0,3
1781214290,108.0,3
1781214295,122.0,4
1781214301,122.0,4
1781214306,122.0,4
1781214311,84.0,4
1781214316,84.0,4
1781214321,84.0,4
1781214326,96.0,6
1781214331,96.0,6
1781214336,96.0,6
1781214341,72.0,6
1781214346,72.0,6
1781214351,72.0,6
1781214356,67.0,8
1781214361,67.0,8
1781214366,67.0,8
1781214371,9.0,8
1781214376,9.0,8
1781214381,9.0,8
1781214386,2.0,8
1781214391,2.0,8
1781214396,2.0,8
1781214401,2.0,8
1781214406,2.0,8
1781214411,2.0,8
1781214416,2.0,8
1781214421,2.0,8
1781214427,2.0,8
1781214432,2.0,8
1781214437,2.0,8
1781214442,2.0,8
1781214447,2.0,8
1781214452,2.0,8
1781214457,2.0,8
1781214462,2.0,8
1781214467,2.0,8
1781214472,2.0,8
1781214477,2.0,8
1781214482,2.0,8
1781214487,2.0,8
1781214492,2.0,8
1781214497,2.0,8
1781214502,2.0,8
1781214507,2.0,8
1781214512,2.0,8
1781214517,2.0,8
1781214522,2.0,8
1781214527,2.0,8
1781214532,2.0,8
1781214537,2.0,8
1781214542,2.0,8
1781214547,1.0,8
1781214553,1.0,8
1781214558,1.0,8
1781214563,2.0,8
1781214568,2.0,8
1781214573,2.0,8
1781214578,2.0,8
1781214583,2.0,8
1781214588,2.0,8
1781214593,2.0,8
1781214598,2.0,8
1781214603,2.0,8
1781214608,2.0,8
1781214613,2.0,8
1781214618,2.0,8
1781214623,2.0,8
1781214628,2.0,8
1781214633,2.0,8
1781214638,2.0,8
1781214643,2.0,8
1781214648,2.0,8
1781214653,2.0,8
1781214658,2.0,8
1781214663,2.0,8
1781214668,1.0,4
1781214674,1.0,4
1781214679,1.0,4
1781214684,1.0,4
1781214689,1.0,4
1781214694,1.0,4
1781214699,1.0,4
1781214704,1.0,4
