timestamp,active_connections,reconnect_rate
1781214194,0.0,0.0
1781214199,0.0,0.0
1781214204,0.0,0.0
1781214210,0.0,0.0
1781214215,9.0,9.3306
1781214220,35.0,40.7518
1781214225,35.0,52.45346666666666
1781214230,101.0,123.41613333333332
1781214235,171.0,202.39
1781214240,171.0,247.85026666666667
1781214245,232.0,262.0
1781214250,304.0,266.0
1781214255,304.0,266.0
1781214260,367.0,270.0
1781214265,435.0,262.0
1781214270,435.0,262.0
1781214275,489.0,244.0
1781214280,538.0,206.0
1781214285,581.0,206.0
1781214290,632.0,166.0
1781214295,669.0,142.0
1781214300,702.0,208.0
1781214305,758.0,247.78566666666663
1781214310,781.0,224.0
1781214315,797.0,190.0
1781214320,800.0,84.0
1781214325,800.0,38.0
1781214330,800.0,6.0
1781214335,800.0,0.0
1781214340,800.0,0.0
1781214345,800.0,0.0
1781214350,800.0,0.0
1781214355,800.0,0.0
1781214360,800.0,0.0
1781214365,800.0,0.0
1781214370,800.0,0.0
1781214375,800.0,0.0
1781214380,800.0,0.0
1781214385,800.0,0.0
1781214390,800.0,0.0
1781214395,800.0,0.0
1781214400,800.0,0.0
1781214405,800.0,0.0
1781214410,800.0,0.0
1781214415,800.0,0.0
1781214420,800.0,0.0
1781214425,800.0,0.0
1781214430,800.0,0.0
1781214435,800.0,0.0
1781214440,800.0,0.0
1781214445,800.0,0.0
1781214450,800.0,0.0
1781214455,800.0,0.0
1781214460,800.0,0.0
1781214465,800.0,0.0
1781214470,800.0,0.0
1781214475,800.0,0.0
1781214480,800.0,0.0
1781214485,800.0,0.0
1781214490,800.0,0.0
1781214495,800.0,0.0
1781214500,800.0,0.0
1781214505,800.0,0.0
1781214510,800.0,0.0
1781214515,800.0,0.0
1781214520,800.0,0.0
1781214525,800.0,0.0
1781214530,800.0,0.0
1781214535,800.0,0.0
1781214540,800.0,0.0
1781214546,800.0,0.0
1781214551,800.0,0.0
1781214556,800.0,0.0
1781214561,800.0,0.0
1781214566,800.0,0.0
1781214571,800.0,0.0
1781214576,800.0,0.0
1781214581,800.0,0.0
1781214586,800.0,0.0
1781214591,800.0,0.0
1781214596,800.0,0.0
1781214601,800.0,0.0
1781214606,800.0,0.0
1781214611,800.0,0.0
1781214616,800.0,0.0
1781214621,800.0,0.0
1781214626,800.0,0.0
1781214631,800.0,0.0
1781214636,800.0,0.0
1781214641,800.0,0.0
1781214646,800.0,0.0
1781214651,800.0,0.0
1781214656,800.0,0.0
1781214661,800.0,0.0
1781214666,800.0,0.0
1781214671,800.0,0.0
1781214676,800.0,0.0
1781214681,800.0,0.0
1781214686,800.0,0.0
1781214691,800.0,0.0
1781214696,455.0,0.0
1781214701,455.0,0.0
1781214706,455.0,0.0
