timestamp,active_connections,reconnect_rate
1781211710,0,0
1781211715,0,0
1781211720,0,0
1781211725,0,0
1781211730,2,2.195866666666667
1781211735,23,27.066333333333333
1781211740,23,34.756
1781211745,89,112.90540000000001
1781211750,167,207.8444
1781211755,167,255.99800000000005
1781211760,225,272
1781211765,295,256
1781211770,295,256
1781211775,365,280
1781211780,423,256
1781211785,423,256
1781211790,507,264
1781211795,555,244
1781211800,555,244
1781211805,637,238.82873333333333
1781211810,672,225.20646666666667
1781211815,672,234
1781211820,777,188
1781211825,790,144
1781211830,797,144
1781211835,800,32
1781211840,800,6
1781211845,800,6
1781211850,800,0
1781211855,800,0
1781211860,800,0
1781211865,800,0
1781211870,800,0
1781211875,800,0
1781211880,800,0
1781211885,800,0
1781211890,800,0
1781211895,800,0
1781211900,800,0
1781211905,800,0
1781211910,800,0
1781211915,800,0
1781211920,800,0
1781211925,800,0
1781211930,800,0
1781211935,800,0
1781211940,800,0
1781211945,800,0
1781211950,800,0
1781211956,800,0
1781211961,800,0
1781211966,800,0
1781211971,800,0
1781211976,800,0
1781211981,800,0
1781211986,800,0
1781211991,800,0
1781211996,800,0
1781212001,800,0
1781212006,800,0
1781212011,800,0
1781212016,800,0
1781212021,800,0
1781212026,800,0
1781212031,800,0
1781212036,800,0
1781212041,800,0
1781212046,800,0
1781212051,800,0
1781212056,800,0
1781212061,800,0
1781212066,800,0
1781212071,800,0
1781212076,800,0
1781212081,800,0
1781212086,800,0
1781212091,800,0
1781212096,800,0
1781212101,800,0
1781212106,800,0
1781212111,800,0
1781212116,800,0
1781212121,800,0
1781212126,800,0
1781212131,800,0
1781212136,800,0
1781212141,800,0
1781212146,800,0
