timestamp,active_connections,reconnect_rate
1781210645,0.0,0.0
1781210650,0.0,0.0
1781210655,0.0,0.0
1781210660,0.0,0.0
1781210665,0.0,0.0
1781210670,34.0,34.23800000000001
1781210675,71.0,91.82326666666668
1781210680,71.0,115.5562
1781210685,137.0,171.61173333333335
1781210690,206.0,246.1142
1781210695,206.0,270.0
1781210700,271.0,268.0
1781210705,336.0,260.0
1781210710,336.0,260.0
1781210715,407.0,272.0
1781210720,469.0,266.0
1781210725,469.0,266.0
1781210730,543.0,272.0
1781210735,606.0,274.0
1781210740,615.0,274.0
1781210745,681.0,224.0
1781210750,716.0,168.0
1781210755,749.0,211.3376
1781210760,781.0,188.3684
1781210765,792.0,151.4014
1781210770,800.0,86.0
1781210775,800.0,22.0
1781210780,800.0,0.0
1781210785,800.0,0.0
1781210790,800.0,0.0
1781210795,800.0,0.0
1781210800,800.0,0.0
1781210805,800.0,0.0
1781210810,800.0,0.0
1781210815,800.0,0.0
1781210820,800.0,0.0
1781210826,800.0,0.0
1781210831,800.0,0.0
1781210836,800.0,0.0
1781210841,800.0,0.0
1781210846,800.0,0.0
1781210851,800.0,0.0
1781210856,800.0,0.0
1781210861,800.0,0.0
1781210866,800.0,0.0
1781210871,800.0,0.0
1781210876,800.0,0.0
1781210881,800.0,0.0
1781210886,800.0,0.0
1781210891,800.0,0.0
1781210896,800.0,0.0
1781210901,800.0,0.0
1781210906,800.0,0.0
1781210911,800.0,0.0
1781210916,800.0,0.0
1781210921,800.0,0.0
1781210926,800.0,0.0
1781210931,800.0,0.0
1781210936,800.0,0.0
1781210941,800.0,0.0
1781210946,800.0,0.0
1781210951,800.0,0.0
1781210956,800.0,0.0
1781210961,800.0,0.0
1781210966,800.0,0.0
1781210971,765.0,0.0
1781210976,765.0,0.0
