timestamp,active_connections,reconnect_rate
1781212293,0,0
1781212298,0,0
1781212303,0,0
1781212308,0,0
1781212313,0,0
1781212318,0,0
1781212323,38,49.56973333333333
1781212328,97,139.06486666666666
1781212333,97,171.4952
1781212338,168,247.07193333333333
1781212343,225,256
1781212348,225,256
1781212353,286,236
1781212358,358,266
1781212363,358,266
1781212368,426,280
1781212373,505,264
1781212378,505,264
1781212383,557,232.00000000000003
1781212388,636,243.29266666666666
1781212393,652,254.99433333333332
1781212398,692,238
1781212403,762,202
1781212408,789,240.54
1781212413,798,180
1781212418,800,62
1781212423,800,22
1781212428,800,4
1781212433,800,0
1781212438,800,0
1781212443,800,0
1781212448,800,0
1781212453,800,0
1781212458,800,0
1781212463,800,0
1781212468,800,0
1781212473,800,0
1781212478,800,0
1781212483,800,0
1781212488,800,0
1781212493,800,0
1781212498,800,0
1781212503,800,0
1781212508,800,0
1781212513,800,0
1781212518,800,0
1781212523,800,0
1781212528,800,0
1781212533,800,0
1781212538,800,0
1781212543,800,0
1781212548,800,0
1781212553,800,0
1781212558,800,0
1781212563,800,0
1781212568,800,0
1781212573,800,0
1781212578,800,0
1781212583,800,0
1781212588,800,0
1781212593,800,0
1781212598,800,0
1781212603,800,0
1781212608,800,0
1781212614,800,0
1781212619,800,0
1781212624,800,0
1781212629,800,0
1781212634,800,0
1781212639,800,0
1781212644,800,0
1781212649,800,0
1781212654,800,0
1781212659,800,0
1781212664,800,0
1781212669,800,0
1781212674,800,0
1781212679,800,0
1781212684,800,0
1781212689,800,0
1781212694,800,0
1781212699,800,0
1781212704,800,0
1781212709,800,0
1781212714,800,0
1781212719,800,0
1781212724,800,0
1781212729,800,0
