timestamp,cpu_percent,replicas
1781206897,0.0,2
1781206902,0.0,2
1781206907,17.0,2
1781206912,17.0,2
1781206917,17.0,2
1781206922,1.0,2
1781206927,1.0,2
1781206932,1.0,2
1781206937,4.0,2
1781206942,4.0,2
1781206947,4.0,2
1781206952,30.0,2
1781206957,30.0,2
1781206962,30.0,2
1781206967,68.0,2
1781206972,68.0,2
1781206977,68.0,2
1781206983,89.0,3
1781206988,89.0,3
1781206993,89.0,3
1781206998,98.0,3
1781207003,98.0,3
1781207008,98.0,3
1781207013,118.0,5
1781207018,118.0,5
1781207023,118.0,5
1781207028,104.0,6
1781207033,104.0,6
1781207038,104.0,6
1781207043,73.0,7
1781207048,73.0,7
1781207053,73.0,7
1781207058,54.0,7
1781207063,54.0,7
1781207068,54.0,7
1781207074,2.0,7
1781207079,2.0,7
1781207084,2.0,7
1781207089,2.0,7
1781207094,2.0,7
