timestamp,cpu_percent,replicas
1781208484,0.0,2
1781208489,0.0,2
1781208494,0.0,2
1781208499,1.0,2
1781208504,1.0,2
1781208509,1.0,2
1781208514,0.0,2
1781208519,0.0,2
1781208524,0.0,2
1781208529,5.0,2
1781208534,5.0,2
1781208539,5.0,2
1781208544,46.0,2
1781208549,46.0,2
1781208554,46.0,2
1781208559,92.0,2
1781208564,92.0,2
1781208569,92.0,2
1781208574,131.0,4
1781208579,131.0,4
1781208585,131.0,4
1781208590,151.0,4
1781208595,151.0,4
1781208600,151.0,4
1781208605,96.0,5
1781208610,96.0,5
1781208615,96.0,5
1781208620,93.0,7
1781208625,93.0,7
1781208630,93.0,7
1781208635,75.0,8
1781208640,75.0,8
1781208645,75.0,8
1781208650,20.0,8
1781208655,20.0,8
1781208660,20.0,8
1781208665,2.0,8
1781208670,2.0,8
1781208675,2.0,8
1781208680,2.0,8
1781208685,2.0,8
1781208690,2.0,8
1781208696,2.0,8
1781208701,2.0,8
1781208706,2.0,8
1781208711,2.0,8
1781208716,2.0,8
1781208721,2.0,8
1781208726,2.0,8
1781208731,2.0,8
1781208736,2.0,8
1781208741,2.0,8
