timestamp,cpu_percent,replicas
1781206543,1.0,2
1781206549,1.0,2
1781206554,1.0,2
1781206559,1.0,2
1781206564,1.0,2
1781206569,1.0,2
1781206574,1.0,2
1781206579,1.0,2
1781206584,1.0,2
1781206589,11.0,2
1781206594,11.0,2
1781206599,11.0,2
1781206604,43.0,2
1781206609,43.0,2
1781206614,43.0,2
1781206619,80.0,2
1781206624,80.0,2
1781206629,80.0,2
1781206634,121.0,3
1781206639,121.0,3
1781206644,121.0,3
1781206650,105.0,4
1781206655,105.0,4
1781206660,105.0,4
1781206665,122.0,6
1781206670,122.0,6
1781206675,122.0,6
1781206680,71.0,6
1781206685,71.0,6
1781206690,71.0,6
1781206695,72.0,8
1781206700,72.0,8
1781206705,72.0,8
1781206710,34.0,8
1781206715,34.0,8
1781206720,34.0,8
1781206725,2.0,8
1781206730,2.0,8
1781206735,2.0,8
1781206740,2.0,8
